
RK34 Adaptation Method: 
time:     V1:        V2:     
0.0000000393   0.1602737887   0.1375273780   
0.0000000393   0.1597216898   0.1371806250   
0.0000000394   0.1591718744   0.1368343017   
0.0000000394   0.1586243299   0.1364884122   
0.0000000394   0.1580790439   0.1361429608   
0.0000000395   0.1575360042   0.1357979517   
0.0000000395   0.1569951986   0.1354533889   
0.0000000395   0.1564566149   0.1351092764   
0.0000000395   0.1559202412   0.1347656183   
0.0000000396   0.1553860654   0.1344224183   
0.0000000396   0.1548540757   0.1340796805   
0.0000000396   0.1543242604   0.1337374084   
0.0000000397   0.1537966078   0.1333956060   
0.0000000397   0.1532711061   0.1330542768   
0.0000000397   0.1527477440   0.1327134244   
0.0000000398   0.1522265099   0.1323730525   
0.0000000398   0.1517073924   0.1320331645   
0.0000000398   0.1511903804   0.1316937638   
0.0000000398   0.1506754625   0.1313548539   
0.0000000399   0.1501626276   0.1310164380   
0.0000000399   0.1496518647   0.1306785196   
0.0000000399   0.1491431627   0.1303411017   
0.0000000400   0.1486365108   0.1300041876   
0.0000000400   0.1481318981   0.1296677804   
0.0000000400   0.1476639255   0.1293319260   
0.0000000401   0.1472843495   0.1289968198   
0.0000000401   0.1469971542   0.1286627289   
0.0000000401   0.1468017862   0.1283299246   
0.0000000401   0.1466976963   0.1279986751   
0.0000000402   0.1466843394   0.1276692454   
0.0000000402   0.1467611746   0.1273418971   
0.0000000402   0.1469276648   0.1270168886   
0.0000000403   0.1471832771   0.1266944753   
0.0000000403   0.1475274825   0.1263749092   
0.0000000403   0.1479597560   0.1260584395   
0.0000000404   0.1484795764   0.1257453121   
0.0000000404   0.1490864265   0.1254357699   
0.0000000404   0.1497797929   0.1251300528   
0.0000000404   0.1505591660   0.1248283978   
0.0000000405   0.1514240400   0.1245310387   
0.0000000405   0.1523739128   0.1242382066   
0.0000000405   0.1534082861   0.1239501297   
0.0000000406   0.1545266652   0.1236670332   
0.0000000406   0.1557285592   0.1233891395   
0.0000000406   0.1570134806   0.1231166682   
0.0000000407   0.1583809458   0.1228498361   
0.0000000407   0.1598304743   0.1225888573   
0.0000000407   0.1613615897   0.1223339431   
0.0000000408   0.1629738187   0.1220853021   
0.0000000408   0.1646666916   0.1218431402   
0.0000000408   0.1664397422   0.1216076607   
0.0000000408   0.1682925077   0.1213790643   
0.0000000409   0.1702245285   0.1211575490   
0.0000000409   0.1722353487   0.1209433104   
0.0000000409   0.1743245155   0.1207365413   
0.0000000410   0.1764915794   0.1205374322   
0.0000000410   0.1787360944   0.1203461711   
0.0000000410   0.1810282498   0.1201629089   
0.0000000411   0.1833127238   0.1199876462   
0.0000000411   0.1855829119   0.1198203032   
0.0000000411   0.1878389239   0.1196607892   
0.0000000411   0.1900808688   0.1195090145   
0.0000000412   0.1923088545   0.1193648902   
0.0000000412   0.1945229881   0.1192283284   
0.0000000412   0.1967233758   0.1190992417   
0.0000000413   0.1989101228   0.1189775440   
0.0000000413   0.2010833334   0.1188631497   
0.0000000413   0.2032431112   0.1187559741   
0.0000000414   0.2053895587   0.1186559335   
0.0000000414   0.2075227776   0.1185629447   
0.0000000414   0.2096428689   0.1184769256   
0.0000000414   0.2117499324   0.1183977947   
0.0000000415   0.2138440675   0.1183254715   
0.0000000415   0.2159253724   0.1182598760   
0.0000000415   0.2179939446   0.1182009292   
0.0000000416   0.2200498807   0.1181485528   
0.0000000416   0.2220932767   0.1181026693   
0.0000000416   0.2241242275   0.1180632018   
0.0000000417   0.2261428274   0.1180300744   
0.0000000417   0.2281491698   0.1180032117   
0.0000000417   0.2301433474   0.1179825391   
0.0000000417   0.2321254520   0.1179679829   
0.0000000418   0.2340955748   0.1179594699   
0.0000000418   0.2360538061   0.1179569278   
0.0000000418   0.2380002353   0.1179602848   
0.0000000419   0.2399349514   0.1179694699   
0.0000000419   0.2418580424   0.1179844128   
0.0000000419   0.2437695955   0.1180050440   
0.0000000420   0.2456696975   0.1180312946   
0.0000000420   0.2475584341   0.1180630961   
0.0000000420   0.2494358905   0.1181003812   
0.0000000421   0.2513021511   0.1181430827   
0.0000000421   0.2531572995   0.1181911346   
0.0000000421   0.2550014189   0.1182444712   
0.0000000421   0.2568345915   0.1183030275   
0.0000000422   0.2586568989   0.1183667391   
0.0000000422   0.2604684221   0.1184355424   
0.0000000422   0.2622692412   0.1185093744   
0.0000000423   0.2640594360   0.1185881725   
0.0000000423   0.2658390852   0.1186718749   
0.0000000423   0.2676082672   0.1187604205   
0.0000000424   0.2693670596   0.1188537485   
0.0000000424   0.2711155392   0.1189517990   
0.0000000424   0.2728537824   0.1190545125   
0.0000000424   0.2745818649   0.1191618303   
0.0000000425   0.2762998617   0.1192736939   
0.0000000425   0.2780078472   0.1193900458   
0.0000000425   0.2797058951   0.1195108289   
0.0000000426   0.2813940787   0.1196359865   
0.0000000426   0.2830724705   0.1197654627   
0.0000000426   0.2847411424   0.1198992021   
0.0000000427   0.2864001659   0.1200371498   
0.0000000427   0.2880496116   0.1201792514   
0.0000000427   0.2896895497   0.1203254532   
0.0000000427   0.2913200498   0.1204757019   
0.0000000428   0.2929411810   0.1206299447   
0.0000000428   0.2945530116   0.1207881295   
0.0000000428   0.2961556095   0.1209502046   
0.0000000429   0.2977490420   0.1211161187   
0.0000000429   0.2993333759   0.1212858213   
0.0000000429   0.3009086773   0.1214592621   
0.0000000430   0.3024750118   0.1216363916   
0.0000000430   0.3040324446   0.1218171606   
0.0000000430   0.3055810402   0.1220015203   
0.0000000430   0.3071208626   0.1221894226   
0.0000000431   0.3086519753   0.1223808199   
0.0000000431   0.3101744413   0.1225756648   
0.0000000431   0.3116883229   0.1227739107   
0.0000000432   0.3131936822   0.1229755113   
0.0000000432   0.3146905805   0.1231804208   
0.0000000432   0.3161790788   0.1233885937   
0.0000000433   0.3176592373   0.1235999853   
0.0000000433   0.3191311162   0.1238145510   
0.0000000433   0.3205947746   0.1240322469   
0.0000000434   0.3220502716   0.1242530295   
0.0000000434   0.3234976656   0.1244768555   
0.0000000434   0.3249370145   0.1247036824   
0.0000000434   0.3263683758   0.1249334679   
0.0000000435   0.3277918065   0.1251661702   
0.0000000435   0.3292073631   0.1254017478   
0.0000000435   0.3306151017   0.1256401598   
0.0000000436   0.3320150780   0.1258813656   
0.0000000436   0.3334073470   0.1261253251   
0.0000000436   0.3347919634   0.1263719986   
0.0000000437   0.3361689815   0.1266213467   
0.0000000437   0.3375384551   0.1268733304   
0.0000000437   0.3389004375   0.1271279112   
0.0000000437   0.3402549817   0.1273850510   
0.0000000438   0.3416021402   0.1276447120   
0.0000000438   0.3429419650   0.1279068569   
0.0000000438   0.3442745077   0.1281714485   
0.0000000439   0.3455998196   0.1284384504   
0.0000000439   0.3469179515   0.1287078263   
0.0000000439   0.3482289536   0.1289795402   
0.0000000440   0.3495328761   0.1292535568   
0.0000000440   0.3508297685   0.1295298408   
0.0000000440   0.3521196798   0.1298083575   
0.0000000440   0.3534026590   0.1300890724   
0.0000000441   0.3546787542   0.1303719515   
0.0000000441   0.3559480136   0.1306569611   
0.0000000441   0.3572104846   0.1309440678   
0.0000000442   0.3584662144   0.1312332385   
0.0000000442   0.3597152499   0.1315244407   
0.0000000442   0.3609576375   0.1318176418   
0.0000000443   0.3621934232   0.1321128100   
0.0000000443   0.3634226527   0.1324099135   
0.0000000443   0.3646453714   0.1327089210   
0.0000000443   0.3658616240   0.1330098014   
0.0000000444   0.3670714553   0.1333125241   
0.0000000444   0.3682749093   0.1336170586   
0.0000000444   0.3694720301   0.1339233749   
0.0000000445   0.3706628610   0.1342314431   
0.0000000445   0.3718474452   0.1345412340   
0.0000000445   0.3730258256   0.1348527183   
0.0000000446   0.3741980445   0.1351658671   
0.0000000446   0.3753641441   0.1354806520   
0.0000000446   0.3765241662   0.1357970447   
0.0000000447   0.3776781521   0.1361150173   
0.0000000447   0.3788261431   0.1364345420   
0.0000000447   0.3799681798   0.1367555916   
0.0000000447   0.3811043027   0.1370781389   
0.0000000448   0.3822345519   0.1374021573   
0.0000000448   0.3833589673   0.1377276200   
0.0000000448   0.3844775883   0.1380545011   
0.0000000449   0.3855904540   0.1383827744   
0.0000000449   0.3866976033   0.1387124143   
0.0000000449   0.3877990748   0.1390433955   
0.0000000450   0.3888949067   0.1393756926   
0.0000000450   0.3899851368   0.1397092810   
0.0000000450   0.3910698029   0.1400441360   
0.0000000450   0.3921489422   0.1403802332   
0.0000000451   0.3932225917   0.1407175486   
0.0000000451   0.3942907883   0.1410560582   
0.0000000451   0.3953535682   0.1413957386   
0.0000000452   0.3964109676   0.1417365665   
0.0000000452   0.3974630225   0.1420785186   
0.0000000452   0.3985097684   0.1424215723   
0.0000000453   0.3995512404   0.1427657049   
0.0000000453   0.4005874738   0.1431108940   
0.0000000453   0.4016185032   0.1434571177   
0.0000000453   0.4026443629   0.1438043539   
0.0000000454   0.4036650873   0.1441525811   
0.0000000454   0.4046807103   0.1445017779   
0.0000000454   0.4056912654   0.1448519231   
0.0000000455   0.4066967860   0.1452029957   
0.0000000455   0.4076973053   0.1455549751   
0.0000000455   0.4086928561   0.1459078408   
0.0000000456   0.4096834709   0.1462615725   
0.0000000456   0.4106691822   0.1466161501   
0.0000000456   0.4116500220   0.1469715538   
0.0000000456   0.4126260221   0.1473277641   
0.0000000457   0.4135972140   0.1476847614   
0.0000000457   0.4145636292   0.1480425267   
0.0000000457   0.4155252987   0.1484010410   
0.0000000458   0.4164822532   0.1487602854   
0.0000000458   0.4174345235   0.1491202414   
0.0000000458   0.4183821399   0.1494808907   
0.0000000459   0.4193251324   0.1498422150   
0.0000000459   0.4202635310   0.1502041965   
0.0000000459   0.4211973653   0.1505668174   
0.0000000459   0.4221266647   0.1509300600   
0.0000000460   0.4230514584   0.1512939071   
0.0000000460   0.4239717753   0.1516583415   
0.0000000460   0.4248876442   0.1520233461   
0.0000000461   0.4257990936   0.1523889042   
0.0000000461   0.4267061518   0.1527549992   
0.0000000461   0.4276088467   0.1531216145   
0.0000000462   0.4285072063   0.1534887341   
0.0000000462   0.4294012583   0.1538563418   
0.0000000462   0.4302910299   0.1542244217   
0.0000000463   0.4311765484   0.1545929582   
0.0000000463   0.4320578408   0.1549619356   
0.0000000463   0.4329349339   0.1553313387   
0.0000000463   0.4338078542   0.1557011523   
0.0000000464   0.4346766281   0.1560713614   
0.0000000464   0.4355412818   0.1564419510   
0.0000000464   0.4364018412   0.1568129066   
0.0000000465   0.4372583321   0.1571842137   
0.0000000465   0.4381107800   0.1575558578   
0.0000000465   0.4389592103   0.1579278249   
0.0000000466   0.4398036482   0.1583001008   
0.0000000466   0.4406441187   0.1586726718   
0.0000000466   0.4414806465   0.1590455242   
0.0000000466   0.4423132562   0.1594186444   
0.0000000467   0.4431419723   0.1597920190   
0.0000000467   0.4439668189   0.1601656348   
0.0000000467   0.4447878201   0.1605394787   
0.0000000468   0.4456049997   0.1609135377   
0.0000000468   0.4464183813   0.1612877992   
0.0000000468   0.4472279886   0.1616622505   
0.0000000469   0.4480338447   0.1620368791   
0.0000000469   0.4488359728   0.1624116726   
0.0000000469   0.4496343958   0.1627866188   
0.0000000469   0.4504291366   0.1631617058   
0.0000000470   0.4512202177   0.1635369216   
0.0000000470   0.4520076616   0.1639122544   
0.0000000470   0.4527914904   0.1642876926   
0.0000000471   0.4535717264   0.1646632246   
0.0000000471   0.4543483913   0.1650388392   
0.0000000471   0.4551215071   0.1654145252   
0.0000000472   0.4558910952   0.1657902713   
0.0000000472   0.4566571771   0.1661660666   
0.0000000472   0.4574197741   0.1665419004   
0.0000000472   0.4581789072   0.1669177619   
0.0000000473   0.4589345974   0.1672936406   
0.0000000473   0.4596868656   0.1676695259   
0.0000000473   0.4604357322   0.1680454076   
0.0000000474   0.4611812179   0.1684212755   
0.0000000474   0.4619233429   0.1687971195   
0.0000000474   0.4626621274   0.1691729296   
0.0000000475   0.4633975914   0.1695486960   
0.0000000475   0.4641297548   0.1699244090   
0.0000000475   0.4648586373   0.1703000590   
0.0000000476   0.4655842585   0.1706756366   
0.0000000476   0.4663066378   0.1710511323   
0.0000000476   0.4670257944   0.1714265369   
0.0000000476   0.4677417476   0.1718018413   
0.0000000477   0.4684545163   0.1721770364   
0.0000000477   0.4691641193   0.1725521134   
0.0000000477   0.4698705754   0.1729270634   
0.0000000478   0.4705739032   0.1733018778   
0.0000000478   0.4712741210   0.1736765480   
0.0000000478   0.4719712472   0.1740510654   
0.0000000479   0.4726653000   0.1744254218   
0.0000000479   0.4733562973   0.1747996088   
0.0000000479   0.4740442570   0.1751736183   
0.0000000479   0.4747291970   0.1755474423   
0.0000000480   0.4754111348   0.1759210728   
0.0000000480   0.4760900880   0.1762945019   
0.0000000480   0.4767660739   0.1766677219   
0.0000000481   0.4774391098   0.1770407251   
0.0000000481   0.4781092128   0.1774135039   
0.0000000481   0.4787763998   0.1777860510   
0.0000000482   0.4794406878   0.1781583589   
0.0000000482   0.4801020934   0.1785304203   
0.0000000482   0.4807606334   0.1789022282   
0.0000000482   0.4814163242   0.1792737753   
0.0000000483   0.4820691821   0.1796450548   
0.0000000483   0.4827192234   0.1800160597   
0.0000000483   0.4833664644   0.1803867832   
0.0000000484   0.4840109209   0.1807572186   
0.0000000484   0.4846526090   0.1811273593   
0.0000000484   0.4852915443   0.1814971986   
0.0000000485   0.4859277426   0.1818667302   
0.0000000485   0.4865612194   0.1822359477   
0.0000000485   0.4871919901   0.1826048448   
0.0000000485   0.4878200702   0.1829734153   
0.0000000486   0.4884454748   0.1833416531   
0.0000000486   0.4890682191   0.1837095522   
0.0000000486   0.4896883180   0.1840771065   
0.0000000487   0.4903057865   0.1844443103   
0.0000000487   0.4909206393   0.1848111577   
0.0000000487   0.4915328911   0.1851776430   
0.0000000488   0.4921425565   0.1855437606   
0.0000000488   0.4927496500   0.1859095049   
0.0000000488   0.4933541859   0.1862748705   
0.0000000489   0.4939561785   0.1866398519   
0.0000000489   0.4945556420   0.1870044438   
0.0000000489   0.4951525905   0.1873686410   
0.0000000489   0.4957470378   0.1877324383   
0.0000000490   0.4963389979   0.1880958305   
0.0000000490   0.4969284845   0.1884588127   
0.0000000490   0.4975155113   0.1888213799   
0.0000000491   0.4981000918   0.1891835272   
0.0000000491   0.4986822396   0.1895452497   
0.0000000491   0.4992619680   0.1899065428   
0.0000000492   0.4998392903   0.1902674017   
0.0000000492   0.5004142196   0.1906278218   
0.0000000492   0.5009867691   0.1909877986   
0.0000000492   0.5015569518   0.1913473276   
0.0000000493   0.5021247805   0.1917064043   
0.0000000493   0.5026902682   0.1920650245   
0.0000000493   0.5032534274   0.1924231838   
0.0000000494   0.5038142710   0.1927808781   
0.0000000494   0.5043728113   0.1931381031   
0.0000000494   0.5049290609   0.1934948548   
0.0000000495   0.5054830322   0.1938511292   
0.0000000495   0.5060347374   0.1942069222   
0.0000000495   0.5065841888   0.1945622300   
0.0000000495   0.5071313984   0.1949170486   
0.0000000496   0.5076763783   0.1952713744   
0.0000000496   0.5082191404   0.1956252036   
0.0000000496   0.5087596967   0.1959785326   
0.0000000497   0.5092980588   0.1963313576   
0.0000000497   0.5098342385   0.1966836752   
0.0000000497   0.5103682475   0.1970354818   
0.0000000498   0.5109000971   0.1973867740   
0.0000000498   0.5114297990   0.1977375484   
0.0000000498   0.5119573645   0.1980878017   
0.0000000498   0.5124828048   0.1984375306   
0.0000000499   0.5130061313   0.1987867319   
0.0000000499   0.5135273550   0.1991354023   
0.0000000499   0.5140464871   0.1994835388   
0.0000000500   0.5145635385   0.1998311384   
0.0000000500   0.5150783212   0.2001781979   
0.0000000500   0.5155440911   0.2005246512   
0.0000000501   0.5159169953   0.2008702799   
0.0000000501   0.5161975906   0.2012148100   
0.0000000501   0.5163864297   0.2015579707   
0.0000000502   0.5164840611   0.2018994946   
0.0000000502   0.5164910293   0.2022391174   
0.0000000502   0.5164078746   0.2025765783   
0.0000000502   0.5162351332   0.2029116194   
0.0000000503   0.5159733376   0.2032439862   
0.0000000503   0.5156230160   0.2035734272   
0.0000000503   0.5151846928   0.2038996940   
0.0000000504   0.5146588886   0.2042225413   
0.0000000504   0.5140461199   0.2045417269   
0.0000000504   0.5133468996   0.2048570115   
0.0000000505   0.5125617366   0.2051681588   
0.0000000505   0.5116911360   0.2054749356   
0.0000000505   0.5107355995   0.2057771114   
0.0000000505   0.5096956246   0.2060744588   
0.0000000506   0.5085717055   0.2063667532   
0.0000000506   0.5073643325   0.2066537727   
0.0000000506   0.5060739925   0.2069352983   
0.0000000507   0.5047011687   0.2072111139   
0.0000000507   0.5032463407   0.2074810061   
0.0000000507   0.5017099846   0.2077447641   
0.0000000508   0.5000925730   0.2080021798   
0.0000000508   0.4983945750   0.2082530480   
0.0000000508   0.4966164564   0.2084971659   
0.0000000508   0.4947586795   0.2087343335   
0.0000000509   0.4928217030   0.2089643533   
0.0000000509   0.4908059827   0.2091870303   
0.0000000509   0.4887119706   0.2094021723   
0.0000000510   0.4865401157   0.2096095892   
0.0000000510   0.4842908635   0.2098090938   
0.0000000510   0.4820061039   0.2100005549   
0.0000000511   0.4797339828   0.2101839957   
0.0000000511   0.4774760977   0.2103595047   
0.0000000511   0.4752323392   0.2105271725   
0.0000000511   0.4730025985   0.2106870886   
0.0000000512   0.4707867679   0.2108393420   
0.0000000512   0.4685847406   0.2109840205   
0.0000000512   0.4663964108   0.2111212113   
0.0000000513   0.4642216733   0.2112510006   
0.0000000513   0.4620604242   0.2113734738   
0.0000000513   0.4599125603   0.2114887156   
0.0000000514   0.4577779790   0.2115968097   
0.0000000514   0.4556565790   0.2116978390   
0.0000000514   0.4535482597   0.2117918857   
0.0000000515   0.4514529213   0.2118790313   
0.0000000515   0.4493704649   0.2119593561   
0.0000000515   0.4473007923   0.2120329401   
0.0000000515   0.4452438064   0.2120998623   
0.0000000516   0.4431994107   0.2121602008   
0.0000000516   0.4411675096   0.2122140332   
0.0000000516   0.4391480083   0.2122614362   
0.0000000517   0.4371408128   0.2123024858   
0.0000000517   0.4351458299   0.2123372572   
0.0000000517   0.4331629672   0.2123658249   
0.0000000518   0.4311921330   0.2123882627   
0.0000000518   0.4292332364   0.2124046437   
0.0000000518   0.4272861874   0.2124150402   
0.0000000518   0.4253508967   0.2124195239   
0.0000000519   0.4234272756   0.2124181656   
0.0000000519   0.4215152363   0.2124110358   
0.0000000519   0.4196146917   0.2123982038   
0.0000000520   0.4177255554   0.2123797386   
0.0000000520   0.4158477419   0.2123557085   
0.0000000520   0.4139811661   0.2123261808   
0.0000000521   0.4121257440   0.2122912226   
0.0000000521   0.4102813919   0.2122509001   
0.0000000521   0.4084480271   0.2122052787   
0.0000000521   0.4066255675   0.2121544235   
0.0000000522   0.4048139317   0.2120983987   
0.0000000522   0.4030130389   0.2120372679   
0.0000000522   0.4012228092   0.2119710943   
0.0000000523   0.3994431631   0.2118999403   
0.0000000523   0.3976740220   0.2118238675   
0.0000000523   0.3959153078   0.2117429373   
0.0000000524   0.3941669430   0.2116572101   
0.0000000524   0.3924288510   0.2115667461   
0.0000000524   0.3907009556   0.2114716045   
0.0000000524   0.3889831814   0.2113718442   
0.0000000525   0.3872754535   0.2112675235   
0.0000000525   0.3855776978   0.2111586999   
0.0000000525   0.3838898406   0.2110454306   
0.0000000526   0.3822118089   0.2109277720   
0.0000000526   0.3805435304   0.2108057802   
0.0000000526   0.3788849334   0.2106795106   
0.0000000527   0.3772359466   0.2105490179   
0.0000000527   0.3755964994   0.2104143565   
0.0000000527   0.3739665220   0.2102755803   
0.0000000528   0.3723459449   0.2101327423   
0.0000000528   0.3707346993   0.2099858953   
0.0000000528   0.3691327170   0.2098350916   
0.0000000528   0.3675399301   0.2096803827   
0.0000000529   0.3659562718   0.2095218199   
0.0000000529   0.3643816752   0.2093594537   
0.0000000529   0.3628160746   0.2091933343   
0.0000000530   0.3612594044   0.2090235113   
0.0000000530   0.3597115997   0.2088500339   
0.0000000530   0.3581725960   0.2086729507   
0.0000000531   0.3566423297   0.2084923099   
0.0000000531   0.3551207373   0.2083081592   
0.0000000531   0.3536077561   0.2081205457   
0.0000000531   0.3521033239   0.2079295162   
0.0000000532   0.3506073787   0.2077351170   
0.0000000532   0.3491198595   0.2075373938   
0.0000000532   0.3476407054   0.2073363920   
0.0000000533   0.3461698563   0.2071321565   
0.0000000533   0.3447072524   0.2069247317   
0.0000000533   0.3432528344   0.2067141615   
0.0000000534   0.3418065436   0.2065004896   
0.0000000534   0.3403683218   0.2062837590   
0.0000000534   0.3389381111   0.2060640124   
0.0000000534   0.3375158543   0.2058412920   
0.0000000535   0.3361014944   0.2056156397   
0.0000000535   0.3346949752   0.2053870968   
0.0000000535   0.3332962406   0.2051557042   
0.0000000536   0.3319052354   0.2049215026   
0.0000000536   0.3305219044   0.2046845321   
0.0000000536   0.3291461931   0.2044448325   
0.0000000537   0.3277780474   0.2042024429   
0.0000000537   0.3264174138   0.2039574025   
0.0000000537   0.3250642389   0.2037097497   
0.0000000537   0.3237184700   0.2034595226   
0.0000000538   0.3223800548   0.2032067591   
0.0000000538   0.3210489413   0.2029514965   
0.0000000538   0.3197250781   0.2026937718   
0.0000000539   0.3184084140   0.2024336215   
0.0000000539   0.3170988986   0.2021710821   
0.0000000539   0.3157964814   0.2019061892   
0.0000000540   0.3145011127   0.2016389785   
0.0000000540   0.3132127431   0.2013694850   
0.0000000540   0.3119313235   0.2010977435   
0.0000000541   0.3106568054   0.2008237885   
0.0000000541   0.3093891405   0.2005476540   
0.0000000541   0.3081282810   0.2002693738   
0.0000000541   0.3068741795   0.1999889812   
0.0000000542   0.3056267889   0.1997065092   
0.0000000542   0.3043860626   0.1994219905   
0.0000000542   0.3031519541   0.1991354576   
0.0000000543   0.3019244178   0.1988469423   
0.0000000543   0.3007034079   0.1985564764   
0.0000000543   0.2994888794   0.1982640913   
0.0000000544   0.2982807874   0.1979698179   
0.0000000544   0.2970790875   0.1976736870   
0.0000000544   0.2958837357   0.1973757290   
0.0000000544   0.2946946881   0.1970759740   
0.0000000545   0.2935119014   0.1967744517   
0.0000000545   0.2923353327   0.1964711916   
0.0000000545   0.2911649391   0.1961662228   
0.0000000546   0.2900006785   0.1958595742   
0.0000000546   0.2888425087   0.1955512743   
0.0000000546   0.2876903883   0.1952413513   
0.0000000547   0.2865442758   0.1949298333   
0.0000000547   0.2854041303   0.1946167479   
0.0000000547   0.2842699111   0.1943021225   
0.0000000547   0.2831415779   0.1939859840   
0.0000000548   0.2820190908   0.1936683594   
0.0000000548   0.2809024099   0.1933492751   
0.0000000548   0.2797914961   0.1930287574   
0.0000000549   0.2786863102   0.1927068323   
0.0000000549   0.2775868135   0.1923835254   
0.0000000549   0.2764929676   0.1920588621   
0.0000000550   0.2754047343   0.1917328677   
0.0000000550   0.2743220760   0.1914055669   
0.0000000550   0.2732449550   0.1910769844   
0.0000000550   0.2721733342   0.1907471446   
0.0000000551   0.2711071767   0.1904160715   
0.0000000551   0.2700464458   0.1900837890   
0.0000000551   0.2689911053   0.1897503207   
0.0000000552   0.2679411191   0.1894156899   
0.0000000552   0.2668964514   0.1890799198   
0.0000000552   0.2658570669   0.1887430331   
0.0000000553   0.2648229303   0.1884050524   
0.0000000553   0.2637940067   0.1880660002   
0.0000000553   0.2627702616   0.1877258985   
0.0000000554   0.2617516605   0.1873847692   
0.0000000554   0.2607381694   0.1870426340   
0.0000000554   0.2597297546   0.1866995142   
0.0000000554   0.2587263825   0.1863554311   
0.0000000555   0.2577280197   0.1860104056   
0.0000000555   0.2567346334   0.1856644584   
0.0000000555   0.2557461907   0.1853176101   
0.0000000556   0.2547626592   0.1849698808   
0.0000000556   0.2537840067   0.1846212908   
0.0000000556   0.2528102012   0.1842718598   
0.0000000557   0.2518412109   0.1839216074   
0.0000000557   0.2508770045   0.1835705531   
0.0000000557   0.2499175506   0.1832187161   
0.0000000557   0.2489628183   0.1828661153   
0.0000000558   0.2480127768   0.1825127696   
0.0000000558   0.2470673958   0.1821586975   
0.0000000558   0.2461266448   0.1818039174   
0.0000000559   0.2451904940   0.1814484475   
0.0000000559   0.2442589135   0.1810923058   
0.0000000559   0.2433318738   0.1807355100   
0.0000000560   0.2424093455   0.1803780778   
0.0000000560   0.2414912997   0.1800200264   
0.0000000560   0.2405777073   0.1796613732   
0.0000000560   0.2396685399   0.1793021351   
0.0000000561   0.2387637689   0.1789423289   
0.0000000561   0.2378633663   0.1785819713   
0.0000000561   0.2369673040   0.1782210787   
0.0000000562   0.2360755542   0.1778596674   
0.0000000562   0.2351880895   0.1774977534   
0.0000000562   0.2343048826   0.1771353527   
0.0000000563   0.2334259062   0.1767724810   
0.0000000563   0.2325511336   0.1764091539   
0.0000000563   0.2316805381   0.1760453866   
0.0000000563   0.2308140931   0.1756811944   
0.0000000564   0.2299517724   0.1753165924   
0.0000000564   0.2290935499   0.1749515954   
0.0000000564   0.2282393997   0.1745862181   
0.0000000565   0.2273892962   0.1742204750   
0.0000000565   0.2265432140   0.1738543804   
0.0000000565   0.2257011276   0.1734879487   
0.0000000566   0.2248630121   0.1731211938   
0.0000000566   0.2240288426   0.1727541295   
0.0000000566   0.2231985943   0.1723867697   
0.0000000567   0.2223722428   0.1720191279   
0.0000000567   0.2215497637   0.1716512174   
0.0000000567   0.2207311329   0.1712830516   
0.0000000567   0.2199163265   0.1709146435   
0.0000000568   0.2191053207   0.1705460062   
0.0000000568   0.2182980919   0.1701771523   
0.0000000568   0.2174946167   0.1698080945   
0.0000000569   0.2166948719   0.1694388454   
0.0000000569   0.2158988345   0.1690694173   
0.0000000569   0.2151064816   0.1686998224   
0.0000000570   0.2143177905   0.1683300729   
0.0000000570   0.2135327387   0.1679601805   
0.0000000570   0.2127513038   0.1675901572   
0.0000000570   0.2119734636   0.1672200146   
0.0000000571   0.2111991962   0.1668497642   
0.0000000571   0.2104284797   0.1664794174   
0.0000000571   0.2096612924   0.1661089854   
0.0000000572   0.2088976129   0.1657384794   
0.0000000572   0.2081374197   0.1653679103   
0.0000000572   0.2073806917   0.1649972890   
0.0000000573   0.2066274078   0.1646266263   
0.0000000573   0.2058775472   0.1642559326   
0.0000000573   0.2051310891   0.1638852186   
0.0000000573   0.2043880131   0.1635144945   
0.0000000574   0.2036482987   0.1631437706   
0.0000000574   0.2029119257   0.1627730569   
0.0000000574   0.2021788739   0.1624023635   
0.0000000575   0.2014491235   0.1620317002   
0.0000000575   0.2007226546   0.1616610767   
0.0000000575   0.1999994476   0.1612905026   
0.0000000576   0.1992794830   0.1609199876   
0.0000000576   0.1985627414   0.1605495408   
0.0000000576   0.1978492037   0.1601791717   
0.0000000576   0.1971388508   0.1598088894   
0.0000000577   0.1964316637   0.1594387029   
0.0000000577   0.1957276236   0.1590686211   
0.0000000577   0.1950267120   0.1586986530   
0.0000000578   0.1943289104   0.1583288071   
0.0000000578   0.1936342003   0.1579590921   
0.0000000578   0.1929425635   0.1575895166   
0.0000000579   0.1922539820   0.1572200888   
0.0000000579   0.1915684378   0.1568508172   
0.0000000579   0.1908859130   0.1564817098   
0.0000000580   0.1902063900   0.1561127748   
0.0000000580   0.1895298513   0.1557440201   
0.0000000580   0.1888562793   0.1553754537   
0.0000000580   0.1881856568   0.1550070832   
0.0000000581   0.1875179666   0.1546389165   
0.0000000581   0.1868531916   0.1542709610   
0.0000000581   0.1861913150   0.1539032243   
0.0000000582   0.1855323199   0.1535357137   
0.0000000582   0.1848761896   0.1531684366   
0.0000000582   0.1842229077   0.1528014001   
0.0000000583   0.1835724576   0.1524346113   
0.0000000583   0.1829248231   0.1520680774   
0.0000000583   0.1822799880   0.1517018051   
0.0000000583   0.1816379361   0.1513358013   
0.0000000584   0.1809986516   0.1509700729   
0.0000000584   0.1803621185   0.1506046263   
0.0000000584   0.1797283212   0.1502394683   
0.0000000585   0.1790972441   0.1498746053   
